,,,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576
32,1,  0,62.95107886904761,76.7423115079365,92.95634920634922,99.36755952380952,99.9968998015873,
32,1,  4,54.07056051587301,58.11786954365079,67.92069692460318,83.74565972222221,96.68433779761905,99.80313740079364,100.0,
32,1,  8,51.204427083333336,52.415054563492056,55.312189980158735,61.70324900793651,73.79092261904762,89.11830357142857,98.84672619047619,99.9751984126984,
32,1, 16,,50.455729166666664,50.89285714285714,52.255394345238095,55.794270833333336,62.6953125,75.62934027777779,91.17683531746032,99.04668898809523,99.99379960317461,
32,1, 32,,,,50.705295138888886,51.22767857142857,52.658420138888886,55.89502728174603,63.08438740079365,75.72699652777779,91.63256448412699,99.18774801587301,99.98139880952381,
32,1, 64,,,,,50.393725198412696,50.802951388888886,51.39818948412699,52.77467757936508,55.73381696428571,62.85342261904761,76.87251984126983,92.36111111111111,99.09474206349206,99.85119047619048,
32,1,128,,,,,,,50.218563988095234,50.57973710317461,51.35943700396825,53.08469742063492,55.862475198412696,62.624007936507944,76.51909722222221,91.91468253968253,98.85912698412699,
32,2,  0,49.97054811507937,50.33017113095239,50.67739335317461,51.18272569444444,53.01959325396825,55.74776785714286,63.19444444444444,76.67875744047619,92.2696552579365,99.10094246031747,99.99069940476191,
32,2,  4,,,,50.23716517857143,50.581287202380956,51.09437003968254,52.29104662698413,55.826822916666664,62.70151289682539,77.03062996031747,91.31944444444444,99.29935515873017,100.0,
32,2,  8,,,,,,,50.283668154761905,50.88045634920635,51.613653273809526,53.44742063492064,58.079117063492056,66.85267857142857,82.03745039682539,95.44890873015873,99.8015873015873,
32,2, 16,,,,,,,,,50.114707341269835,49.97829861111111,50.365823412698404,51.196676587301596,52.535962301587304,54.501488095238095,62.15277777777778,
32,2, 32,,,,,,,,,,,,,50.186011904761905,49.75198412698413,50.967261904761905,
32,2, 64,,,,,,,,,,,,,,,,
32,2,128,,,,,,,,,,,,,,,,
32,3,  0,49.93799603174603,49.96434771825397,49.813988095238095,50.31156994047619,49.90854414682539,50.04960317460318,50.454179067460316,50.314670138888886,50.688244047619044,51.28968253968254,52.269345238095234,55.48115079365079,61.25992063492064,73.58630952380952,90.4265873015873,
32,3,  4,,,,,,,,,,49.81088789682539,50.73164682539682,51.06026785714286,51.39508928571429,54.34027777777778,60.230654761904766,
32,3,  8,,,,,,,,,,,,,49.5969742063492,49.97519841269841,50.930059523809526,
32,3, 16,,,,,,,,,,,,,,,,
32,3, 32,,,,,,,,,,,,,,,,
32,3, 64,,,,,,,,,,,,,,,,
32,3,128,,,,,,,,,,,,,,,,
64,1,  0,55.930118110236215,62.4630905511811,76.04499876968504,92.33667568897637,99.22643946850394,99.99077263779527,
64,1,  4,52.65363558070866,55.49720103346457,63.08824434055118,75.62976747047244,92.03294168307087,99.1333968996063,99.99000369094489,
64,1,  8,,,54.35915969488189,60.067821112204726,71.14450049212599,87.3177595964567,97.75851993110236,99.94156003937007,100.0,
64,1, 16,,,,52.25301427165354,55.385703740157474,61.90406619094488,74.06572957677166,90.34817913385827,98.82043553149606,99.97693159448819,
64,1, 32,,,,,,52.672859251968504,55.59255044291339,62.58227731299213,75.14763779527559,91.56157726377953,99.0726500984252,99.98154527559055,
64,1, 64,,,,,,,,52.46985728346457,55.99778543307087,62.40618848425197,75.37217027559055,92.08599901574803,99.13570374015748,100.0,
64,1,128,,,,,,,,,51.047305610236215,52.4175688976378,55.56563730314961,62.44771161417323,74.93540846456693,92.24286417322834,99.17568897637796,
64,2,  0,49.85236220472441,49.9515563484252,50.11380413385827,50.476747047244096,50.77894315944882,51.04807455708661,52.69285187007874,55.417999507874015,62.7437561515748,75.90120570866141,91.6384719488189,99.04343011811024,100.0,
64,2,  4,,,,,,,,,54.95201771653543,60.43614665354331,73.12376968503938,88.85642224409449,98.75738188976378,100.0,
64,2,  8,,,,,,,,,,51.95004921259843,54.81668307086615,60.691437007874015,72.58550688976378,88.72416338582677,98.60974409448819,
64,2, 16,,,,,,,,,,,,50.89812992125984,51.74397145669292,53.94931102362205,59.92864173228346,
64,2, 32,,,,,,,,,,,,,,,50.713582677165356,
64,2, 64,,,,,,,,,,,,,,,,
64,2,128,,,,,,,,,,,,,,,,
64,3,  0,49.81468380905512,49.980776328740156,49.91234005905512,50.02076156496062,50.189929872047244,49.99923105314961,49.86312746062992,50.018454724409445,50.09765625,50.19223671259843,49.913877952755904,50.95656988188977,51.24876968503938,52.58366141732284,54.47219488188977,
64,3,  4,,,,,,,,,,,,,,,52.768208661417326,
64,3,  8,,,,,,,,,,,,,,,,
64,3, 16,,,,,,,,,,,,,,,,
64,3, 32,,,,,,,,,,,,,,,,
64,3, 64,,,,,,,,,,,,,,,,
64,3,128,,,,,,,,,,,,,,,,
